id,Title,Authors,id_original,Title_original,OBS,Validação Raphael,Justificativa Raphael,Obs Raphael,Validação Guilherme,Justificativa Guilherme,Obs Guilherme,Secundário,Decisão Final,Repetido
3062,Dual-Modality Multi-Stage Adversarial Safety Training: Robustifying Multimodal Web Agents Against Cross-Modal Attacks,"Haoyu Liu, Dingcheng Li, Lukas Rutishauser, Zeyu Zheng",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3125
3063,Exploring Prompt Injection: Methodologies and Risks with an Interactive Chatbot Demonstration,"T. Quynh Hoang, Xuan Cuong Nguyen, Quynh-Nhu Pham-Vo, Nhat-Hung Dang-Hoang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3064,Control at Stake: Evaluating the Security Landscape of LLM-Driven Email Agents,"Jiangrong Wu, Yuhong Nan, Jianliang Wu, Zitong Yao, Zibin Zheng",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1773,3251"
3065,The H-Elena Trojan Virus to Infect Model Weights: A Wake-Up Call on the Security Risks of Malicious Fine-Tuning,"Virilo Tejedor, Cristina Zuheros, Carlos Pel'aez-Gonz'alez, David Herrera-Poyatos, AndrÃ©s Herrera-Poyatos, Francisco Herrera",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3066,"Ai Agents and Full Automation in Cybersecurity: Technical, Business, Ethical and Legal Considerations","M. El-Khoury, Ferdinand Kpieleh, Sabine Khalil, Jacques Bou Abdo",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3067,Behind the Prompt: The Agent-User Problem in Information Retrieval,"Saber Zerhoudi, Michael Granitzer, Dang Hai Dang, Jelena Mitrovic, Florian Lemmerich, Annette Hautli-Janisz, Stefan Katzenbeisser, Kanishka Ghosh Dastidar",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3068,Counterfactual Evaluation for Blind Attack Detection in LLM-based Evaluation Systems,"Lijia Liu, Takumi Kondo, Kyohei Atarashi, Koh Takeuchi, Jiyi Li, Shigeru Saito, Hisashi Kashima",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3069,LeakSealer: A Semisupervised Defense for LLMs Against Prompt Injection and Leakage Attacks,"Francesco Panebianco, Stefano Bonfanti, Francesco TrovÃ², Michele Carminati",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3070,The SMeL Test: A simple benchmark for media literacy in language models,"Gustaf Ahdritz, Anat Kleiman",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3071,Efficient but Vulnerable: Benchmarking and Defending LLM Batch Prompting Attack,"Murong Yue, Ziyu Yao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3072,Position: Mind the Gap-the Growing Disconnect Between Established Vulnerability Disclosure and AI Security,"Lukas Bieringer, Sean McGregor, Nicole Nichols, Kevin Paeth, Jochen Stangler, Andreas Wespi, Alexandre Alahi, Kathrin Grosse",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3073,"When AIOps Become""AI Oops"": Subverting LLM-driven IT Operations via Telemetry Manipulation","Dario Pasquini, Evgenios M. Kornaropoulos, G. Ateniese, Omer Akgul, Athanasios Theocharis, P. Efstathopoulos",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3074,Hybrid Constitutional Classifiers for Prompt Injection Defense,"Qianlong Lan, Anuj Kaul, Shaun Jones, Stephanie Westrum, Vinothini Pandurangan, Nishant Kumar Das Pattanaik, Piyush Pattanayak",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3075,CAIN: Hijacking LLM-Humans Conversations via Malicious System Prompts,"Viet Pham, Thai Le",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3076,AI Security Map: Holistic Organization of AI Security Technologies and Impacts on Stakeholders,"Hiroya Kato, Kentaro Kita, Kento Hasegawa, Seira Hidano",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3077,SoK: The Security-Safety Continuum of Multimodal Foundation Models through Information Flow and Game-Theoretic Defenses,"Ruoxi Sun, Jiamin Chang, Hammond Pearce, Chaowei Xiao, Bo Li, Qi Wu, Surya Nepal, Minhui Xue",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3078,Is It Time to Start Taking the Concept of a Holodeck Seriously?,"Quinn Berryman, M. Dolan, Valentin Boutouria, Giles Thomas, A. E. Johnston, Fox Fleischmann, Xuanhui Xu, Abraham G. Campbell",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3079,3D Guard-Layer: An Integrated Agentic AI Safety System for Edge Artificial Intelligence,"Eren Kurshan, Yuan Xie, Paul D. Franzon",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3080,Fast and Controllable Bias-Guided Jailbreak Attack on Large Language Models,"Zi Kang, Hui Xia, Rui Zhang, Xiaoxue Song, Le Li, Chunqiang Hu",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3081,A Novel GNN-based Approach for Detection of Prompt Injection Attacks,"G. Jadhav, Amit Kumar Singh, Zeba Khanam, Robert Hercock",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3469
3082,Enhancing Cybersecurity Education Through Research-Based Role-Playing,"Heena Rathore, Henry Griffith",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3083,Bridging Today and the Future of Humanity: AI Safety in 2024 and Beyond,Shanshan Han,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"1465,2831"
3084,MPLNet: Industrial Anomaly Detection with Memory Bank and Prompt Learning,"Hao Zhou, X. Guo, Mingcheng Ji, Jielin Jiang, Haolong Xiang, Shengjun Xue",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3085,CIA+TA Risk Assessment for AI Reasoning Vulnerabilities,Yuksel Aydin,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3086,Autoscoring Anticlimax: A Meta-analytic Understanding of AI's Short-answer Shortcomings and Wording Weaknesses,Michael Hardy,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3102
3087,The Colossal Defense: Security Challenges of Large Language Models,"Shovan Maity, Jatin Arora",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3088,"Servant, Stalker, Predator: How An Honest, Helpful, And Harmless (3H) Agent Unlocks Adversarial Skills",David Noever,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3089,Guardrail: Uma Abordagem Modular para Sistemas de SeguranÃ§a em InteligÃªncia Artificial Generativa,"FÃ¡bio Alves Bocampagni, Daniel Sadoc MenaschÃ©, Renato Kogeyama",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3090,AvaliaÃ§Ã£o do NeMo Guardrails como um Firewall para a InteraÃ§Ã£o UsuÃ¡rio-LLM,"Marco G. Alves, JoÃ£o Paulo Castro, Jean Phelipe de Oliveira Lima, AntÃ´nio JoÃ£o GonÃ§alves de Azambuja, LuÃ­sa Oliveira, Anderson da Silva Soares",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3091,A comprehensive analysis of jailbreak vulnerabilities in large language models,"Ali MD Sojib, Hossen MD Nafew, Hasan MD Ridoy",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3092,"An Empirically-grounded tool for Automatic Prompt Linting and Repair: A Case Study on Bias, Vulnerability, and Optimization in Developer Prompts","D. Rzig, Dhruba Jyoti Paul, Kaiser Pister, Jordan Henkel, Foyzul Hassan",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3117
3093,Cyber Threat Intelligence for Artificial Intelligence Systems,"Natalia Krawczyk, Mateusz Szczepkowski, Adrian Brodzik, Krzysztof Bocianiak",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3228
3094,Cross-Service Threat Intelligence in LLM Services using Privacy-Preserving Fingerprints,"Waris Gill, Natalie Isak, Matthew Dressman",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3095,MEUV: Achieving Fine-Grained Capability Activation in Large Language Models via Mutually Exclusive Unlock Vectors,"Xin Tong, Zhi Lin, Jingya Wang, Meng Han, Bo Jin",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3096,Exploring the Use and Misuse of Large Language Models,"Hezekiah Paul D. Valdez, Faranak Abri, Jade Webb, Thomas H. Austin",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3097,Breaking to Build: A Threat Model of Prompt-Based Attacks for Securing LLMs,"Brennen Hill, Surendra Parla, Venkata Abhijeeth Balabhadruni, Atharv Prajod Padmalayam, Sujay Chandra Shekara Sharma",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3098,From Spark to Fire: Modeling and Mitigating Error Cascades in LLM-Based Multi-Agent Collaboration,"Yizhe Xie, Congcong Zhu, Xinyue Zhang, Tianqing Zhu, Dayong Ye, Minfeng Qi, Huajie Chen, Wanlei Zhou",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,"3043,3389,3390"
3099,The Controllability Trap: A Governance Framework for Military AI Agents,Subramanyam Sahoo,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3130
3100,"When AIOps Become ""AI Oops"": Subverting LLM-driven IT Operations via Telemetry Manipulation","Dario Pasquini, Evgenios M. Kornaropoulos, G. Ateniese, Omer Akgul, Athanasios Theocharis, P. Efstathopoulos",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3101,A Survey: Towards Privacy and Security in Mobile Large Language Models,"Honghui Xu, Kaiyang Li, Wei Chen, Danyang Zheng, Zhiyuan Li, Zhipeng Cai",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3102,Autoscoring Anticlimax: A Meta-analytic Understanding of AI's Short-answer Shortcomings and Wording Weaknesses,Michael Hardy,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3086
3103,Phi: Preference Hijacking in Multi-modal Large Language Models at Inference Time,"Yifan Lan, Yuanpu Cao, Weitong Zhang, Lu Lin, Jinghui Chen",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3104,AntiDote: Bi-level Adversarial Training for Tamper-Resistant LLMs,"Debdeep Sanyal, Manodeep Ray, Murari Mandal",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3105,Beyond Words: Memetic Theory as a Lens to Expose Ideological Bias in Language Models,"Harriet Farlow, Claudio Ceruti, Matthew Garratt, Gavin Mount, Timothy Lynar",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3106,Defender: The Possibility of Repairing Jailbreak Defects,"Xueting Wang, Yanjie Wei",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3107,Tool Preferences in Agentic LLMs are Unreliable,"Kazem Faghih, Wenxiao Wang, Yize Cheng, Siddhant Bharti, Gaurang Sriramanan, S. Balasubramanian, Parsa Hosseini, S. Feizi",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3108,Investigating Security Implications of Automatically Generated Code on the Software Supply Chain,"Xiaofan Li, Xing Gao",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3109,A Framework for Rapidly Developing and Deploying Protection Against Large Language Model Attacks,"Adam Swanda, Amy Chang, Alexander Chen, Fraser Burch, Paul Kassianik, Konstantin Berlin",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3110,Generative KI in der politikorientierten TechnikfolgenabschÃ¤tzung,"Jutta Jahnel, Michael Nentwich, Pauline Riousset, Christine Milchram, Christoph Kehl, Steffen Albrecht",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3111,Generative AI Models in Time-Varying Biomedical Data: Scoping Review (Preprint),"Rosemary He, Varuni Sarwal, Xinru Qiu, Yongwen Zhuang, Le Zhang, Yue Liu, Jeffrey Chiang",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3112,Design Behaviour Codes (DBCs): A Taxonomy-Driven Layered Governance Benchmark for Large Language Models,"G. Bharathi Mohan, Veena Kiran Nambiar, Kiranmayee Janardhan",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3128
3113,Middleware para InterceptaÃ§Ã£o de Dados SensÃ­veis em Chatbots com Modelos de Linguagem de Grande Porte (LLMs),"F. L. D. Silva, T. A. Coleti",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3114,A Novel Security Framework against Prompt Injection Attacks,"Yumei Zhao, Xiaoming Li",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3115,Exploiting Web Search Tools of AI Agents for Data Exfiltration,"Dennis Rall, Bernhard Bauer, Mohit Mittal, Thomas Fraunholz",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3116,PIShield: Detecting Prompt Injection Attacks via Intrinsic LLM Features,"Wei Zou, Yupei Liu, Yanting Wang, Ying Chen, N. Gong, Jinyuan Jia",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3348
3117,"An Empirically-grounded tool for Automatic Prompt Linting and Repair: A
 Case Study on Bias, Vulnerability, and Optimization in Developer Prompts","Dhia Elhaq Rzig, Dhruba Jyoti Paul, Kristofer S. J. Pister, Jordan Henkel, Foyzul Hassan",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3092
3118,Attacks by Content: Automated Fact-checking is an AI Security Issue,Michael Schlichtkrull,162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
3119,On the Validity of Traditional Vulnerability Scoring Systems for Adversarial Attacks against LLMs,"Atmane Ayoub Mansour Bahar, A. Wazan",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,3046
3120,MetaBreak: Jailbreaking Online LLM Services via Special Token Manipulation,"Wentian Zhu, Zhen Xiang, Wei Niu, Le Guan",162,Not What You've Signed Up For: Compromising Real-World LLM-Integrated Applications with Indirect Prompt Injection,,,,,,,,,,
